Date,CSCO,DIS,XOM,BA,UNH,MMM,HD,VZ,TRV,JNJ,IBM,PG,NKE,WBA,JPM,MRK,CVX,KO,PFE,WMT,GS,AAPL,UTX,MCD,AXP,MSFT,INTC,CAT
5/16/2008,20.960667,29.978998,67.212059,64.035454,28.004791,59.016102,21.933956,20.925535,38.535442,47.703064,94.173317,47.241436,11.055711,28.937355,35.597584,26.380096,67.511169,17.783012,13.075116,43.837959,162.751907,17.872221,57.110977,42.848812,40.401161,23.056923,17.808205,59.731335
5/19/2008,20.849974,29.815836,68.43779,65.463989,28.975245,59.308701,21.760597,21.103647,38.421684,47.667282,93.19342,47.319279,11.096639,28.861568,35.184471,26.39329,68.735237,17.923231,13.205669,43.346081,160.368942,17.48929,57.419857,42.792187,40.301567,22.64945,17.722729,60.145252
5/20/2008,20.438824,29.274815,68.582863,64.012901,29.503803,58.168308,20.629978,20.418184,37.792339,47.32391,92.228256,46.611534,10.975489,28.781794,33.432503,26.208628,69.333801,17.789242,13.088168,43.000237,158.655701,17.708385,56.678543,42.247108,39.264149,22.111279,17.159983,59.831257
5/21/2008,20.059301,28.905552,67.937347,61.043076,29.599117,57.481113,20.29833,20.088953,37.284298,47.023441,91.078903,46.123211,10.662794,28.143621,32.453247,25.806328,69.28672,17.652147,13.062061,42.446877,155.324844,16.973946,55.612938,41.610012,37.74538,21.719175,16.853685,59.517269
5/22/2008,20.225342,28.862617,67.096024,61.208504,30.586901,57.873791,20.283255,20.223883,37.261551,47.124298,91.874611,46.4417,10.643148,28.4627,32.93523,25.740381,68.540176,18.156939,12.911922,43.077095,154.107269,16.865356,55.473953,41.433037,38.475727,21.888315,17.010395,58.675159
5/23/2008,19.845818,28.536293,65.783249,61.26112,30.110348,57.247047,20.177729,20.013388,36.632172,46.771271,91.50621,46.19397,10.603855,27.992056,32.37674,25.54912,67.746567,18.269106,12.748728,42.846531,150.141556,17.257816,54.060844,40.866718,37.72047,21.565413,16.675606,58.197033
5/27/2008,20.23325,28.888384,65.130478,62.306194,30.344299,57.518871,20.562143,20.175306,37.367702,46.93697,93.804932,46.052444,10.808499,28.430796,32.90464,25.469982,66.973106,18.256647,12.618168,43.346081,151.254776,17.758869,54.670856,41.135712,38.093956,21.865244,16.810947,58.482487
5/28/2008,20.193722,29.077309,65.587433,61.749809,29.659773,58.070164,20.675201,20.385805,36.814167,46.742447,95.440552,45.910885,11.031154,28.382938,32.789867,25.496361,67.538078,17.898302,12.598589,43.876389,152.046158,17.814117,54.230724,41.546295,38.30143,21.665361,16.718344,59.367401
5/29/2008,20.723465,29.034372,64.804131,61.734772,29.893719,58.719543,20.886248,20.709646,37.731659,47.851936,95.565796,46.335529,11.196508,28.741915,33.333042,25.667843,66.488869,18.032288,12.663864,44.529652,153.27243,17.783638,54.230724,42.105522,38.799393,21.765305,16.483273,59.074806
5/30/2008,21.126705,28.854036,64.37619,62.231026,29.642441,58.568531,20.622448,20.76362,37.769588,48.082481,95.359535,46.746029,11.193234,28.73394,32.89698,25.69421,66.683929,17.842218,12.637756,44.375938,153.420258,17.979872,54.856201,41.992271,38.467403,21.772989,16.51177,58.974884
6/2/2008,20.834158,28.596405,63.687202,61.013008,29.45182,57.579311,20.471691,20.434368,37.367702,47.91679,93.834389,46.257675,10.991861,28.805729,32.2467,25.173199,66.831879,17.761202,12.520254,43.960918,149.88063,17.727434,54.616806,41.447186,37.554482,21.373203,16.526016,58.753654
6/3/2008,20.826256,28.493357,62.164101,58.73489,29.41715,57.564194,20.589495,20.164511,37.382862,48.096897,94.188065,46.293072,10.96403,28.989197,32.047791,25.291922,65.81633,17.574242,12.409279,44.398998,148.349976,17.657894,53.867783,40.746365,36.774345,20.996477,16.340813,58.817894
6/4/2008,21.158335,29.498095,62.193085,58.659683,29.304512,57.662354,20.657907,19.959414,37.3298,47.945599,93.974388,47.029118,11.122833,28.989197,31.848871,25.425133,64.592285,17.667719,12.272197,44.329823,149.671921,17.640753,53.481689,41.043694,37.878159,21.173313,16.725468,58.846439
6/5/2008,21.775057,29.618317,64.775116,58.12587,29.408484,58.523216,21.212727,21.028093,38.095646,48.240971,94.652206,47.184822,11.629021,29.276382,32.208431,25.90472,67.248863,17.820412,12.187336,45.959148,153.58548,18.044641,54.029968,41.360741,39.363743,21.757616,17.003273,59.03912
6/6/2008,20.984388,28.347368,62.947395,55.005688,28.619986,56.529663,20.657907,20.634081,36.04364,47.376446,92.051445,46.264763,11.273861,28.343048,30.670689,24.972185,66.919334,17.38728,11.723865,44.86013,147.358521,17.683617,51.744289,40.576996,37.056519,21.13488,16.312317,57.083763
6/9/2008,20.897411,28.493357,64.601028,55.599632,28.533344,57.254585,20.171474,20.477556,36.455566,47.282791,92.729271,46.760174,11.381734,28.414848,28.696877,24.639143,68.062683,17.405979,11.763035,45.782372,144.158127,17.299726,52.161263,42.258503,36.608372,21.30401,16.212591,57.668945
6/10/2008,20.842066,29.051548,63.745205,55.389118,28.247406,57.390503,20.300678,20.250874,36.943775,47.275593,92.788185,47.17775,11.365141,28.478661,29.293604,24.239483,66.435074,18.07592,11.710812,45.943783,145.419174,17.683617,51.79834,42.586254,36.807541,21.442396,16.155603,57.162273
6/11/2008,20.280695,28.570641,64.267403,55.118462,27.684191,56.839252,19.692646,19.792089,35.585938,46.972992,90.806305,46.852165,11.19254,28.175529,28.406157,23.799847,66.865524,18.041182,11.456227,44.975407,141.236023,17.22352,51.466297,41.859497,35.346867,20.850403,15.53588,56.327301
6/12/2008,20.525797,28.544878,63.143208,55.727459,26.869696,57.050716,20.12587,19.770512,36.470818,47.326015,91.248352,47.036198,11.083001,28.279226,29.079399,23.580034,65.950836,18.041182,11.573727,45.42886,145.019119,16.504324,52.446964,42.279888,36.035709,21.711493,15.706839,57.447708
6/13/2008,20.849974,29.137423,64.086105,56.479328,26.635733,57.481113,20.923918,20.148323,36.493713,47.743874,92.942924,47.029118,11.44978,28.925385,30.280521,23.66663,66.852058,17.498121,11.743449,45.482651,155.055252,16.419548,52.941162,42.7145,37.064823,22.349609,16.141357,58.161335
6/16/2008,20.770903,28.896969,63.817715,56.404121,26.167845,56.786396,20.901112,19.560007,36.768318,47.434078,93.355492,46.639862,11.348543,28.91741,30.555935,23.320253,66.912613,17.106606,11.599842,45.582569,158.360016,16.84535,53.188274,42.707382,37.081432,22.241976,16.283823,57.740311
6/17/2008,20.533707,28.433243,64.274666,55.922935,25.994543,56.612724,20.422293,19.371092,36.04364,47.253948,92.169327,46.569092,11.285477,28.502596,29.867395,23.100443,67.504471,17.03714,11.567202,45.10606,156.055389,17.282579,52.825336,42.187248,35.487957,22.142027,16.084373,57.583305
6/18/2008,19.988146,28.295843,63.701698,56.125942,26.185163,56.106762,20.179073,19.419678,35.624081,46.425457,91.476761,46.002907,11.265565,28.023966,29.637878,23.220346,66.757896,16.784555,11.599842,44.322151,158.951401,17.027292,52.562801,41.474751,35.205784,21.880627,15.870677,56.876785
6/19/2008,20.1779,28.244316,62.222099,57.85519,24.166256,55.970852,20.657907,19.700338,35.410484,46.555134,92.110359,45.932129,11.258923,28.271257,29.569025,23.713253,65.143791,16.847704,11.599842,44.337505,162.569275,17.232098,53.141956,41.745499,35.38007,22.241976,16.276701,56.719807
6/20/2008,19.482111,27.428509,61.583847,57.013111,23.499065,55.140194,19.951063,19.095839,34.807846,46.151699,90.430542,44.700657,11.074702,27.976097,28.964643,23.400188,64.982353,16.942425,11.312618,43.238483,159.820999,16.695797,53.126499,40.897625,34.176655,21.703798,15.934785,56.43433
6/23/2008,19.41095,27.814945,63.607399,56.832672,22.866533,55.094887,19.046618,19.381897,34.205227,46.317398,90.961021,44.537884,11.102921,27.680941,28.207251,23.866461,66.62339,16.816128,11.345254,43.53054,155.316147,16.494801,53.141956,40.619751,33.92767,21.503914,15.927659,57.090904
6/24/2008,19.355602,27.668957,63.041672,56.231209,22.901197,54.694672,19.236624,19.112026,34.281498,46.627178,90.961021,44.488335,10.948574,27.114567,28.857533,24.665781,66.340919,16.850851,11.54762,44.053162,158.264359,16.503376,52.632294,40.626873,34.940197,21.319391,15.963275,54.693069
6/25/2008,19.529554,27.900818,63.534874,52.35915,23.213131,54.800385,19.358236,19.209179,34.304382,47.030632,91.786209,44.934204,10.948574,27.082661,29.002888,24.632471,66.825165,17.081343,11.671645,44.667988,159.71669,16.897745,50.979801,41.360741,33.977474,21.796057,16.134233,54.650242
6/26/2008,18.833759,27.076422,62.671799,51.283997,22.502611,53.056015,18.742598,18.51832,33.64835,46.295773,89.244339,44.05661,9.874792,26.22909,27.786463,24.112915,65.51368,16.803497,11.208173,43.676571,153.289764,16.028046,48.485645,40.220753,32.276112,21.334766,15.379164,53.008881
6/27/2008,18.667727,27.110765,62.773308,50.314095,22.537271,52.489662,18.256172,18.502125,33.793289,45.798672,88.448662,42.810993,10.014201,26.300884,26.814865,24.632471,65.775978,16.367785,11.27998,43.269238,151.81131,16.202362,47.219265,40.256371,31.57066,21.242512,15.307933,52.63068
6/30/2008,18.390989,26.793026,63.919285,49.411873,22.74522,52.550083,17.80015,19.10663,33.106747,46.353413,87.328773,43.037483,9.893047,25.933929,26.248724,25.105415,66.670509,16.411985,11.404006,43.192379,152.10701,15.949933,47.643959,40.056885,31.26358,21.150249,15.300807,52.680634
7/1/2008,18.304016,26.664215,64.078835,49.208874,22.208006,52.69355,17.640535,19.176796,33.900097,46.605572,87.873962,43.865536,9.790151,25.870111,26.31835,25.551702,66.636864,16.10256,11.573727,43.830265,152.480942,16.639595,46.856339,40.819252,33.21394,20.658203,15.364923,52.87331
7/2/2008,18.05891,26.372238,63.397068,48.043514,21.766096,51.711868,17.116117,19.230764,33.625488,46.569538,87.748741,44.368023,9.640785,25.04048,26.767042,25.338543,65.520416,16.219389,11.501924,43.422947,155.490021,16.020416,46.099571,40.919003,32.881962,19.897074,14.909029,50.254253
7/3/2008,18.280291,26.535404,64.020813,48.472069,19.89448,52.4519,17.131315,19.29554,33.823811,46.915371,88.072906,45.061607,9.71215,25.088348,27.316313,25.61165,66.334167,16.254112,11.586782,43.499798,155.577011,16.205219,47.142036,40.747993,33.39653,19.973955,14.716703,50.17577
7/7/2008,17.845427,25.831226,63.063431,48.33672,20.197762,52.74641,16.964104,19.122826,33.015202,47.009022,89.516975,44.523727,9.370266,25.287775,26.33383,24.379372,65.116882,16.19413,11.351784,43.738041,147.689011,16.685314,46.779114,40.869125,32.857059,20.01239,14.752319,50.532593
7/8/2008,18.090532,25.719591,62.330921,49.562248,20.171766,53.637478,17.511333,19.335245,34.029758,47.700626,91.27047,45.054539,9.678956,25.439344,27.672174,24.625816,64.424118,16.250957,11.874006,45.42886,152.10701,17.1035,47.698025,41.695625,34.48373,19.87401,14.901905,49.604839
7/9/2008,17.062662,25.367502,61.148689,49.314137,19.868494,51.832687,17.002106,18.952478,33.183037,47.679039,88.706512,45.153622,9.451587,25.598886,26.519487,24.685759,63.159733,16.067833,11.769563,44.322151,146.993286,16.598635,47.196102,42.215748,32.516567,19.397343,14.111224,48.834122
7/10/2008,17.497532,25.419031,62.417938,49.614887,19.565226,52.044117,16.622087,19.08371,33.411877,48.226566,90.75473,45.450855,9.239153,26.556158,26.697424,24.645803,64.733498,15.79946,11.769563,43.968613,147.984711,16.825346,48.006893,41.638638,32.541573,19.566481,14.68821,48.826988
7/11/2008,17.252422,25.075529,61.997265,47.577358,19.201305,51.893108,16.401674,19.094646,33.655972,47.736664,89.97374,44.90591,9.337072,26.101454,25.653044,24.479275,62.043301,15.872075,11.625948,43.261551,141.305573,16.43955,46.864048,40.84063,32.683277,19.41271,14.702458,49.818932
7/14/2008,16.841274,24.989653,61.95377,47.509689,19.218632,52.11964,16.36367,19.072777,32.40493,47.844746,89.546432,45.245621,9.26239,25.925957,24.515835,24.559204,62.413231,16.089937,11.521505,43.276928,137.992081,16.563387,47.142036,41.389267,31.266256,19.335831,14.581361,49.719028
7/15/2008,16.635702,25.273041,59.611084,48.028465,19.348608,51.115318,16.310472,19.160269,31.64975,48.774109,90.769463,45.542858,9.566101,25.790337,23.997507,24.366032,60.13995,16.351994,11.475814,43.223122,137.235519,16.159498,46.393017,41.724121,30.857815,20.104647,14.752319,47.842175
7/16/2008,16.68314,26.131794,58.61021,49.306618,19.5219,51.832687,17.237715,19.346186,33.33559,49.127132,92.788185,45.500134,9.652405,26.731649,27.803686,24.399336,58.102104,16.525646,11.919698,43.776485,150.33287,16.46146,47.188374,42.864136,33.066696,20.958044,14.894784,50.332756
7/17/2008,17.015226,26.793026,58.262054,50.314095,20.431709,52.444359,17.769749,19.373528,32.984707,48.867764,93.215515,45.500134,9.718789,27.369827,31.56345,24.61915,57.61787,15.894178,12.004562,44.329823,157.620789,16.366203,49.960526,43.013756,34.833824,21.15794,15.664093,51.567562
7/18/2008,17.125919,26.535404,59.139656,51.231346,20.708988,52.059246,17.815346,19.384457,33.52631,48.860573,95.698395,45.34346,9.659043,27.266125,30.960032,25.098749,57.873447,15.796298,11.958863,44.514271,159.012222,15.731792,49.489483,43.063637,35.167244,19.881702,15.735331,50.892719
7/21/2008,17.268238,26.183317,60.184071,51.306549,20.648331,51.900654,17.572132,19.220413,32.862656,48.349045,94.792198,45.322102,9.544527,26.9949,29.900181,23.533407,58.451839,15.660531,11.808729,44.045467,157.220734,15.840381,49.458607,42.572018,34.091976,19.712561,15.735331,52.572647
7/22/2008,17.31568,26.114614,60.097046,52.073433,22.710567,53.086227,18.202965,18.963411,34.067898,48.983047,95.779449,45.649693,9.737042,27.433649,31.609873,20.868998,57.590981,16.213072,11.978449,45.390423,163.534592,15.433632,50.400677,42.835629,31.666359,19.835566,15.735331,53.828983
7/23/2008,17.529158,26.750095,58.740746,50.163742,24.053614,53.463783,19.023815,19.597713,34.784973,49.184753,95.425819,46.077,9.825003,27.664997,32.460838,21.162083,55.586742,16.576168,12.448447,44.644924,163.38678,15.837525,50.794487,42.507889,32.791637,20.319923,15.884919,51.991135
7/24/2008,17.204985,26.638451,58.602947,47.013466,23.412426,53.652557,18.256172,19.187609,32.710072,49.465744,95.779449,45.941689,9.647424,26.947035,30.279253,21.461828,55.14959,16.3741,12.278724,43.784157,156.768509,15.148814,49.574421,41.588757,30.349346,19.558792,15.436152,50.09584
7/25/2008,17.734735,26.707157,59.25568,47.990883,23.785004,53.577068,18.088963,18.837646,32.290524,49.7323,94.696419,45.906063,9.654062,26.77154,30.573227,21.768236,55.526222,16.437243,12.330949,43.676571,155.679276,15.44316,50.369789,41.788254,30.524406,20.112341,15.678342,50.598389
7/28/2008,17.378931,26.191904,58.515884,46.870613,23.204462,52.580284,17.602533,18.372858,32.115059,49.33606,93.016609,45.457401,9.499717,26.468407,29.13431,21.355257,55.479156,16.149925,11.984976,43.054039,150.660141,14.707769,49.474041,41.175495,29.482454,19.604919,15.436152,49.672276
7/29/2008,17.726824,26.552578,58.675465,47.524727,23.854326,53.229702,18.491785,18.662664,33.030464,49.33606,94.05545,46.675201,9.801773,26.9949,31.524776,21.588392,55.714539,16.282532,12.095949,44.153069,158.267319,14.963058,50.593723,42.536373,31.274582,20.073902,15.835053,50.964516
7/30/2008,17.529158,27.196642,61.199444,47.983345,23.637701,53.841362,18.043365,18.777502,33.915348,49.047886,94.939575,47.408733,9.904665,27.242191,32.15913,21.961409,58.687244,16.200445,12.32442,45.006153,162.223267,15.229785,51.157436,43.070763,31.291267,20.166157,15.835053,51.739876
7/31/2008,17.386835,26.063087,58.334587,45.945824,24.330894,53.154171,18.111763,18.613451,33.655972,49.328857,94.291191,46.632484,9.738704,27.393766,31.43194,21.914785,56.871304,16.260427,12.187336,45.052269,160.367203,15.141191,49.404552,42.600506,30.941175,19.774055,15.806566,49.909184
8/1/2008,17.386835,25.831226,57.81963,46.622501,24.37421,52.972958,18.164968,18.591583,33.61021,49.06229,93.303932,46.255035,9.858194,27.066702,31.532503,22.154577,56.703205,16.77824,12.141644,44.383625,158.589691,14.923049,49.080238,42.586254,30.999506,19.558792,15.920534,48.918484
8/4/2008,17.386835,26.080265,55.556736,46.133789,25.093395,52.670887,18.157364,18.498621,33.839054,49.696285,93.981743,46.874626,9.921265,27.393766,31.05287,22.247833,55.687618,17.018192,12.389696,44.906242,154.982162,14.596321,49.234676,43.142017,30.716112,19.43578,16.041626,48.408749
8/5/2008,17.908686,26.887489,56.825993,49.020905,26.38446,54.279327,18.917408,18.892326,34.205227,50.755329,94.946922,48.405769,10.219995,28.295191,32.4067,23.113762,55.479156,17.33709,12.866221,46.374161,157.517868,15.302178,50.609169,44.410252,32.274845,20.150785,16.500378,48.947182
8/6/2008,18.920742,26.981956,56.811478,49.474812,25.873234,54.226471,18.924999,18.722816,33.915348,51.202003,95.531235,48.263325,10.321232,28.566414,32.01989,23.513424,56.871304,17.479174,12.89277,46.696964,156.454819,15.640342,51.389072,44.274891,31.666359,20.773518,16.342682,50.61993
8/7/2008,18.644003,26.552578,56.166004,48.93771,25.266697,53.750751,18.605787,18.427536,32.877899,50.899418,95.449875,48.056808,10.098844,28.111713,30.797581,23.233662,56.111351,17.052933,12.746784,43.776485,150.163528,15.581285,49.991405,44.07539,30.341007,21.057993,16.966284,49.485626
8/8/2008,19.173756,27.505789,57.094383,51.335796,26.861031,55.487556,20.042271,18.9142,33.861931,51.547806,95.272362,49.587959,10.447365,29.156719,31.772331,23.946388,56.763718,17.494959,13.164825,44.46817,153.317886,16.150925,51.628448,46.790031,31.51631,21.626917,17.367685,50.89991
8/11/2008,19.466299,28.16703,56.977707,50.397743,27.077652,56.167187,20.90872,19.302435,33.671238,51.627079,93.637794,49.445534,10.500472,29.292334,32.4067,23.91975,56.548489,17.476013,13.191362,45.006153,155.104233,16.532902,51.906441,46.98951,32.649929,21.450087,17.475201,50.828129
8/12/2008,19.37142,27.617432,56.044636,49.875744,27.276939,55.578175,20.88591,19.039967,33.198284,51.655884,92.617073,50.09359,10.306295,29.595469,29.335443,24.092932,56.198788,17.299198,13.085196,45.536449,145.780548,16.834867,51.358177,45.557392,31.716366,21.619234,17.57555,51.553204
8/13/2008,19.221191,27.256754,56.985023,48.612408,27.389585,55.094887,20.156271,18.78297,32.893154,51.295666,93.046082,49.566593,10.284722,29.443899,28.554083,23.806511,58.001225,17.431814,13.032113,44.662563,143.689209,17.079685,51.288338,44.730877,30.74946,21.457777,17.288836,50.131752
8/14/2008,19.505831,27.76342,56.46014,48.998211,27.632198,55.155296,20.650297,18.968878,33.198284,51.28846,93.889244,49.644932,10.289701,29.643343,29.250353,23.939728,58.229908,17.37182,13.125012,44.832325,145.161865,17.081591,51.303864,45.315136,31.841394,21.457777,17.460867,50.46199
